,word,char0,char1,char2,char3,char4,score
209102,novel,n,o,v,e,l,0.41128404669260665
222891,padus,p,a,d,u,s,0.4108949416342411
292441,sirup,s,i,r,u,p,0.4108949416342411
292606,sitar,s,i,t,a,r,0.4108949416342411
258554,quiet,q,u,i,e,t,0.41089494163424106
366451,wiser,w,i,s,e,r,0.410894941634241
288333,shina,s,h,i,n,a,0.410894941634241
118641,freen,f,r,e,e,n,0.410894941634241
127972,goops,g,o,o,p,s,0.410894941634241
191297,moyen,m,o,y,e,n,0.410894941634241
69116,corin,c,o,r,i,n,0.410894941634241
320810,theer,t,h,e,e,r,0.410894941634241
287761,sheds,s,h,e,d,s,0.410894941634241
191706,monad,m,o,n,a,d,0.410894941634241
208516,noric,n,o,r,i,c,0.41089494163424095
296475,solay,s,o,l,a,y,0.41089494163424095
208582,norms,n,o,r,m,s,0.41089494163424095
115756,fogey,f,o,g,e,y,0.41089494163424095
29603,beati,b,e,a,t,i,0.4108949416342409
40787,brigs,b,r,i,g,s,0.4108949416342409
30870,beild,b,e,i,l,d,0.4108949416342409
310072,suent,s,u,e,n,t,0.41050583657587536
245287,prana,p,r,a,n,a,0.41050583657587536
326039,torah,t,o,r,a,h,0.41050583657587536
293658,slank,s,l,a,n,k,0.41050583657587536
165301,klans,k,l,a,n,s,0.4105058365758753
235751,piast,p,i,a,s,t,0.4105058365758753
134001,harst,h,a,r,s,t,0.4105058365758753
279531,scams,s,c,a,m,s,0.4105058365758753
122801,gauds,g,a,u,d,s,0.4105058365758753
12311,andes,a,n,d,e,s,0.4105058365758753
163840,kenos,k,e,n,o,s,0.4105058365758753
272937,rills,r,i,l,l,s,0.4105058365758753
27413,banga,b,a,n,g,a,0.41050583657587525
23781,autem,a,u,t,e,m,0.41050583657587525
316964,tatar,t,a,t,a,r,0.41050583657587525
142237,hogen,h,o,g,e,n,0.4105058365758752
128557,grads,g,r,a,d,s,0.4105058365758752
50301,cease,c,e,a,s,e,0.4105058365758752
282666,sebat,s,e,b,a,t,0.4105058365758752
240219,plots,p,l,o,t,s,0.4105058365758752
109020,facks,f,a,c,k,s,0.4101167315175096
260156,rajas,r,a,j,a,s,0.4101167315175096
113037,finks,f,i,n,k,s,0.4101167315175096
121015,gaine,g,a,i,n,e,0.41011673151750955
362820,warst,w,a,r,s,t,0.41011673151750955
313437,surfs,s,u,r,f,s,0.4101167315175095
232250,pesos,p,e,s,o,s,0.4101167315175095
132162,hafts,h,a,f,t,s,0.4101167315175095
318868,tenia,t,e,n,i,a,0.4101167315175095
118428,fraps,f,r,a,p,s,0.4101167315175095
4818,aegis,a,e,g,i,s,0.4101167315175095
272792,rigel,r,i,g,e,l,0.4101167315175095
77271,daunt,d,a,u,n,t,0.4101167315175095
68847,coran,c,o,r,a,n,0.4101167315175095
46982,capoc,c,a,p,o,c,0.4101167315175095
37146,bocks,b,o,c,k,s,0.4101167315175095
171998,liger,l,i,g,e,r,0.4101167315175095
287400,shang,s,h,a,n,g,0.4101167315175095
92698,drant,d,r,a,n,t,0.41011673151750944
77637,death,d,e,a,t,h,0.41011673151750944
27614,bantu,b,a,n,t,u,0.41011673151750944
175056,loofs,l,o,o,f,s,0.4101167315175094
325746,tooth,t,o,o,t,h,0.4101167315175094
122041,garad,g,a,r,a,d,0.40972762645914385
19330,areek,a,r,e,e,k,0.40972762645914385
127800,gonna,g,o,n,n,a,0.40972762645914385
34221,binna,b,i,n,n,a,0.40972762645914385
168199,lansa,l,a,n,s,a,0.40972762645914385
180053,marie,m,a,r,i,e,0.4097276264591438
173546,litas,l,i,t,a,s,0.4097276264591438
237282,pinus,p,i,n,u,s,0.4097276264591438
69368,cornu,c,o,r,n,u,0.4097276264591438
265997,rehem,r,e,h,e,m,0.40972762645914373
223534,palar,p,a,l,a,r,0.40972762645914373
71770,craal,c,r,a,a,l,0.40972762645914373
301442,spued,s,p,u,e,d,0.40972762645914373
273927,rokee,r,o,k,e,e,0.4097276264591437
72037,crang,c,r,a,n,g,0.4097276264591437
124971,gilts,g,i,l,t,s,0.4097276264591437
21711,asses,a,s,s,e,s,0.4097276264591437
204494,nonic,n,o,n,i,c,0.4097276264591437
66344,conin,c,o,n,i,n,0.4097276264591437
361809,wafts,w,a,f,t,s,0.4097276264591437
319138,tepas,t,e,p,a,s,0.4097276264591437
314812,tabic,t,a,b,i,c,0.4097276264591437
208442,nooks,n,o,o,k,s,0.4097276264591437
162700,kadis,k,a,d,i,s,0.4093385214007781
117609,forst,f,o,r,s,t,0.40933852140077803
301915,squet,s,q,u,e,t,0.40933852140077803
366835,wocas,w,o,c,a,s,0.409338521400778
23494,aunts,a,u,n,t,s,0.409338521400778
223047,pagus,p,a,g,u,s,0.409338521400778
165189,kited,k,i,t,e,d,0.409338521400778
368694,xoana,x,o,a,n,a,0.409338521400778
165948,kolos,k,o,l,o,s,0.409338521400778
363413,waxen,w,a,x,e,n,0.409338521400778
194892,muled,m,u,l,e,d,0.409338521400778
94473,durns,d,u,r,n,s,0.409338521400778
67507,conto,c,o,n,t,o,0.40933852140077787
95931,eeten,e,e,t,e,n,0.40933852140077787
137857,heved,h,e,v,e,d,0.40933852140077787
278878,sauba,s,a,u,b,a,0.40894941634241233
163003,kamis,k,a,m,i,s,0.4089494163424123
179778,marae,m,a,r,a,e,0.4089494163424123
194439,moxas,m,o,x,a,s,0.4089494163424123
237031,pings,p,i,n,g,s,0.4089494163424123
18335,arabs,a,r,a,b,s,0.4089494163424122
64914,comps,c,o,m,p,s,0.4089494163424122
83755,dewer,d,e,w,e,r,0.4089494163424122
299052,speen,s,p,e,e,n,0.4089494163424122
183830,merit,m,e,r,i,t,0.4089494163424122
271607,rewed,r,e,w,e,d,0.4089494163424122
314743,tabac,t,a,b,a,c,0.4089494163424122
130823,guars,g,u,a,r,s,0.40894941634241216
212468,omnes,o,m,n,e,s,0.40894941634241216
13512,annet,a,n,n,e,t,0.40894941634241216
41349,bronc,b,r,o,n,c,0.4089494163424121
287475,shard,s,h,a,r,d,0.4089494163424121
330096,trims,t,r,i,m,s,0.4089494163424121
165507,knees,k,n,e,e,s,0.4085603112840465
122973,gazee,g,a,z,e,e,0.4085603112840465
296430,soyot,s,o,y,o,t,0.4085603112840465
34095,bimas,b,i,m,a,s,0.4085603112840465
325177,toyos,t,o,y,o,s,0.4085603112840465
179262,manie,m,a,n,i,e,0.4085603112840465
36727,blued,b,l,u,e,d,0.40856031128404646
360126,vireo,v,i,r,e,o,0.40856031128404646
145653,yangs,y,a,n,g,s,0.40856031128404646
196611,naira,n,a,i,r,a,0.40856031128404646
66576,connu,c,o,n,n,u,0.40856031128404646
168944,laths,l,a,t,h,s,0.40856031128404646
111962,fiber,f,i,b,e,r,0.40856031128404646
193271,moral,m,o,r,a,l,0.40856031128404646
357672,veers,v,e,e,r,s,0.4085603112840464
77123,dasnt,d,a,s,n,t,0.4085603112840464
286372,serry,s,e,r,r,y,0.4085603112840464
326308,torte,t,o,r,t,e,0.4085603112840464
314560,swiss,s,w,i,s,s,0.4085603112840464
76822,dante,d,a,n,t,e,0.4085603112840464
362133,waken,w,a,k,e,n,0.4085603112840464
191334,moism,m,o,i,s,m,0.40856031128404635
277463,samaj,s,a,m,a,j,0.40817120622568087
163168,karat,k,a,r,a,t,0.40817120622568076
183600,merat,m,e,r,a,t,0.40817120622568076
286618,setae,s,e,t,a,e,0.40817120622568076
256959,puris,p,u,r,i,s,0.40817120622568076
162971,kamas,k,a,m,a,s,0.40817120622568076
48737,casal,c,a,s,a,l,0.4081712062256807
355253,uraei,u,r,a,e,i,0.4081712062256807
34214,binit,b,i,n,i,t,0.4081712062256807
229855,penta,p,e,n,t,a,0.4081712062256807
35391,bizel,b,i,z,e,l,0.4081712062256807
27110,balor,b,a,l,o,r,0.4081712062256807
195642,muons,m,u,o,n,s,0.4081712062256807
125648,gisel,g,i,s,e,l,0.4081712062256807
142472,holks,h,o,l,k,s,0.40817120622568065
29347,beach,b,e,a,c,h,0.4081712062256806
288595,shivs,s,h,i,v,s,0.4081712062256806
329068,triac,t,r,i,a,c,0.4081712062256806
316466,tarai,t,a,r,a,i,0.40778210116731506
226557,parka,p,a,r,k,a,0.40778210116731506
86840,dirks,d,i,r,k,s,0.407782101167315
279356,scags,s,c,a,g,s,0.407782101167315
368963,zebec,z,e,b,e,c,0.40778210116731495
296336,sofia,s,o,f,i,a,0.40778210116731495
294474,slows,s,l,o,w,s,0.40778210116731495
113583,fiver,f,i,v,e,r,0.40778210116731495
314951,tabus,t,a,b,u,s,0.4077821011673149
190378,mists,m,i,s,t,s,0.4077821011673149
328779,treey,t,r,e,e,y,0.4077821011673149
322608,three,t,h,r,e,e,0.4077821011673149
327488,trays,t,r,a,y,s,0.4077821011673149
283580,selle,s,e,l,l,e,0.4077821011673149
253228,pross,p,r,o,s,s,0.4077821011673149
226594,parle,p,a,r,l,e,0.4073929961089493
305486,stoss,s,t,o,s,s,0.40739299610894925
28401,barse,b,a,r,s,e,0.40739299610894925
177321,mafey,m,a,f,e,y,0.4073929961089492
362122,wakas,w,a,k,a,s,0.4073929961089492
288205,shyer,s,h,y,e,r,0.4073929961089492
316179,tanny,t,a,n,n,y,0.4073929961089492
191726,monal,m,o,n,a,l,0.4073929961089492
33703,bigas,b,i,g,a,s,0.4073929961089492
71324,court,c,o,u,r,t,0.40739299610894913
46850,caphs,c,a,p,h,s,0.40739299610894913
285531,seoul,s,e,o,u,l,0.40739299610894913
90869,dogey,d,o,g,e,y,0.4073929961089491
163764,kelts,k,e,l,t,s,0.4073929961089491
363669,weber,w,e,b,e,r,0.4073929961089491
160915,jerez,j,e,r,e,z,0.40700389105058354
188307,mirac,m,i,r,a,c,0.40700389105058354
315987,tanak,t,a,n,a,k,0.4070038910505835
161974,juans,j,u,a,n,s,0.4070038910505835
200281,nirls,n,i,r,l,s,0.4070038910505835
6830,ainus,a,i,n,u,s,0.4070038910505835
163035,kanat,k,a,n,a,t,0.4070038910505835
165194,kiter,k,i,t,e,r,0.40700389105058343
91637,dorad,d,o,r,a,d,0.40700389105058343
294116,sling,s,l,i,n,g,0.40700389105058343
183255,menat,m,e,n,a,t,0.4070038910505834
175381,lotic,l,o,t,i,c,0.4070038910505834
48501,carry,c,a,r,r,y,0.4070038910505834
366579,wytes,w,y,t,e,s,0.4070038910505834
115827,foism,f,o,i,s,m,0.4070038910505833
368334,xebec,x,e,b,e,c,0.4070038910505833
279147,sawah,s,a,w,a,h,0.4066147859922178
279594,scant,s,c,a,n,t,0.40661478599221773
30891,beisa,b,e,i,s,a,0.4066147859922177
49950,cauld,c,a,u,l,d,0.4066147859922177
193006,moola,m,o,o,l,a,0.4066147859922177
264957,refed,r,e,f,e,d,0.4066147859922177
9444,alter,a,l,t,e,r,0.4066147859922177
292879,skeeg,s,k,e,e,g,0.4066147859922177
86164,dinks,d,i,n,k,s,0.4066147859922177
276619,sagai,s,a,g,a,i,0.4066147859922177
227119,parto,p,a,r,t,o,0.4066147859922177
226987,parti,p,a,r,t,i,0.4066147859922177
268195,repew,r,e,p,e,w,0.4066147859922176
293693,slare,s,l,a,r,e,0.4066147859922176
169703,leath,l,e,a,t,h,0.4066147859922176
174431,locos,l,o,c,o,s,0.4066147859922176
276110,sabre,s,a,b,r,e,0.4066147859922176
65252,conch,c,o,n,c,h,0.40661478599221756
70154,costa,c,o,s,t,a,0.40661478599221756
90219,dived,d,i,v,e,d,0.40661478599221756
79224,defer,d,e,f,e,r,0.40661478599221756
109468,falla,f,a,l,l,a,0.40622568093385203
113276,firms,f,i,r,m,s,0.406225680933852
360225,virls,v,i,r,l,s,0.406225680933852
256548,punas,p,u,n,a,s,0.406225680933852
94436,duree,d,u,r,e,e,0.4062256809338519
46740,caoba,c,a,o,b,a,0.4062256809338519
313974,swags,s,w,a,g,s,0.4062256809338519
236515,piked,p,i,k,e,d,0.4062256809338519
36772,bluer,b,l,u,e,r,0.4062256809338519
33967,bilks,b,i,l,k,s,0.40622568093385186
157617,yomer,y,o,m,e,r,0.40622568093385186
177407,magic,m,a,g,i,c,0.40622568093385186
113493,fists,f,i,s,t,s,0.40622568093385186
174701,logos,l,o,g,o,s,0.40622568093385186
85778,dilos,d,i,l,o,s,0.40622568093385186
266084,reifs,r,e,i,f,s,0.4062256809338518
198915,netts,n,e,t,t,s,0.4062256809338518
329887,trigs,t,r,i,g,s,0.4062256809338518
130273,grots,g,r,o,t,s,0.40622568093385175
229061,peeps,p,e,e,p,s,0.4058365758754862
264609,reeks,r,e,e,k,s,0.4058365758754862
292107,sintu,s,i,n,t,u,0.40583657587548616
196552,naiad,n,a,i,a,d,0.40583657587548616
316016,tanga,t,a,n,g,a,0.40583657587548616
319485,terra,t,e,r,r,a,0.40583657587548616
44041,cacam,c,a,c,a,m,0.40583657587548616
288735,shogs,s,h,o,g,s,0.4058365758754861
310316,suist,s,u,i,s,t,0.4058365758754861
262272,rebeg,r,e,b,e,g,0.4058365758754861
325140,toile,t,o,i,l,e,0.4058365758754861
29487,beany,b,e,a,n,y,0.4058365758754861
52379,chams,c,h,a,m,s,0.4058365758754861
320393,texts,t,e,x,t,s,0.4058365758754861
91015,doyen,d,o,y,e,n,0.4058365758754861
45170,calin,c,a,l,i,n,0.40583657587548605
27605,banty,b,a,n,t,y,0.40583657587548605
285627,septa,s,e,p,t,a,0.40583657587548605
54192,chics,c,h,i,c,s,0.405836575875486
165786,koala,k,o,a,l,a,0.4054474708171205
23609,auris,a,u,r,i,s,0.4054474708171205
223239,paise,p,a,i,s,e,0.40544747081712046
137192,herms,h,e,r,m,s,0.4054474708171204
242951,ponca,p,o,n,c,a,0.4054474708171204
274404,rorid,r,o,r,i,d,0.4054474708171204
224970,panto,p,a,n,t,o,0.4054474708171204
157433,yodel,y,o,d,e,l,0.4054474708171204
69313,corny,c,o,r,n,y,0.4054474708171204
214933,ortet,o,r,t,e,t,0.40544747081712035
39319,bozos,b,o,z,o,s,0.40544747081712035
285225,senci,s,e,n,c,i,0.4054474708171203
364462,whats,w,h,a,t,s,0.4054474708171203
137421,hests,h,e,s,t,s,0.4054474708171203
363321,wauks,w,a,u,k,s,0.4050583657587547
132142,hafis,h,a,f,i,s,0.4050583657587547
285417,senso,s,e,n,s,o,0.40505836575875465
302203,stacc,s,t,a,c,c,0.40505836575875465
290082,signa,s,i,g,n,a,0.40505836575875465
273465,roach,r,o,a,c,h,0.40505836575875465
59603,claws,c,l,a,w,s,0.4050583657587546
268095,repeg,r,e,p,e,g,0.4050583657587546
329022,tress,t,r,e,s,s,0.4050583657587546
282498,seamy,s,e,a,m,y,0.4050583657587546
175408,lotus,l,o,t,u,s,0.4050583657587546
364290,wests,w,e,s,t,s,0.4050583657587545
23510,auras,a,u,r,a,s,0.404669260700389
356111,utees,u,t,e,e,s,0.404669260700389
276089,sable,s,a,b,l,e,0.40466926070038894
169940,leeks,l,e,e,k,s,0.40466926070038894
307241,subas,s,u,b,a,s,0.40466926070038894
166025,kooks,k,o,o,k,s,0.4046692607003889
188051,minus,m,i,n,u,s,0.4046692607003889
237385,pious,p,i,o,u,s,0.4046692607003889
145869,yawed,y,a,w,e,d,0.4046692607003889
178277,malar,m,a,l,a,r,0.4046692607003889
28184,baron,b,a,r,o,n,0.4046692607003889
193188,moost,m,o,o,s,t,0.40466926070038883
283264,seige,s,e,i,g,e,0.40466926070038883
61259,cobus,c,o,b,u,s,0.4046692607003888
30319,beefs,b,e,e,f,s,0.4046692607003888
288545,shita,s,h,i,t,a,0.4046692607003888
273093,rinks,r,i,n,k,s,0.4042801556420232
178073,majos,m,a,j,o,s,0.4042801556420232
259470,racks,r,a,c,k,s,0.4042801556420232
273147,riped,r,i,p,e,d,0.40428015564202313
276079,sabin,s,a,b,i,n,0.40428015564202313
276712,sagum,s,a,g,u,m,0.40428015564202313
264979,refer,r,e,f,e,r,0.40428015564202313
273371,rived,r,i,v,e,d,0.40428015564202313
293588,slain,s,l,a,i,n,0.40428015564202313
287399,shane,s,h,a,n,e,0.40428015564202313
367927,wrens,w,r,e,n,s,0.4042801556420231
44538,cagot,c,a,g,o,t,0.4042801556420231
66535,conny,c,o,n,n,y,0.4042801556420231
196421,nabis,n,a,b,i,s,0.4042801556420231
193722,morth,m,o,r,t,h,0.4042801556420231
193830,mosks,m,o,s,k,s,0.4042801556420231
90227,diver,d,i,v,e,r,0.4042801556420231
211762,ogres,o,g,r,e,s,0.4042801556420231
177645,magus,m,a,g,u,s,0.4042801556420231
27314,bandh,b,a,n,d,h,0.4042801556420231
157632,ionic,i,o,n,i,c,0.4042801556420231
160748,jeers,j,e,e,r,s,0.4042801556420231
331103,tronc,t,r,o,n,c,0.404280155642023
59354,clart,c,l,a,r,t,0.40428015564202296
110421,fauna,f,a,u,n,a,0.4038910505836575
278127,saple,s,a,p,l,e,0.40389105058365743
289360,shuls,s,h,u,l,s,0.40389105058365743
226260,parch,p,a,r,c,h,0.4038910505836574
144505,houss,h,o,u,s,s,0.4038910505836574
138358,hided,h,i,d,e,d,0.4038910505836574
236525,piker,p,i,k,e,r,0.4038910505836574
19901,armed,a,r,m,e,d,0.4038910505836574
72022,crane,c,r,a,n,e,0.4038910505836573
53198,chaus,c,h,a,u,s,0.4038910505836573
63691,combs,c,o,m,b,s,0.4038910505836573
68733,copus,c,o,p,u,s,0.4038910505836573
195944,muset,m,u,s,e,t,0.4038910505836573
296678,solfa,s,o,l,f,a,0.40389105058365726
51076,ceorl,c,e,o,r,l,0.40389105058365726
115122,flots,f,l,o,t,s,0.40389105058365726
174067,loach,l,o,a,c,h,0.40389105058365726
124497,ghats,g,h,a,t,s,0.40389105058365726
288512,shirt,s,h,i,r,t,0.4038910505836572
238471,pixel,p,i,x,e,l,0.4035019455252917
357168,varia,v,a,r,i,a,0.4035019455252917
315059,tacit,t,a,c,i,t,0.4035019455252916
91373,donar,d,o,n,a,r,0.4035019455252916
275997,saban,s,a,b,a,n,0.4035019455252916
310306,suing,s,u,i,n,g,0.4035019455252916
287261,shall,s,h,a,l,l,0.4035019455252916
362831,warth,w,a,r,t,h,0.4035019455252916
124266,germs,g,e,r,m,s,0.4035019455252916
279079,savin,s,a,v,i,n,0.4035019455252916
46542,canso,c,a,n,s,o,0.4035019455252916
278117,sapin,s,a,p,i,n,0.4035019455252916
76690,danda,d,a,n,d,a,0.4035019455252916
181199,matra,m,a,t,r,a,0.4035019455252916
278965,saury,s,a,u,r,y,0.40350194552529156
242365,polys,p,o,l,y,s,0.40350194552529156
197532,navis,n,a,v,i,s,0.40350194552529156
289114,shrab,s,h,r,a,b,0.40350194552529156
39695,braid,b,r,a,i,d,0.4035019455252915
43373,bused,b,u,s,e,d,0.4035019455252915
124406,gests,g,e,s,t,s,0.4035019455252915
317425,teach,t,e,a,c,h,0.4035019455252915
41009,britt,b,r,i,t,t,0.4035019455252914
333725,ulans,u,l,a,n,s,0.4031128404669259
172952,links,l,i,n,k,s,0.4031128404669259
166158,kotos,k,o,t,o,s,0.4031128404669259
6805,aimee,a,i,m,e,e,0.4031128404669259
278739,satyr,s,a,t,y,r,0.4031128404669259
166970,lacks,l,a,c,k,s,0.40311284046692586
316702,tarri,t,a,r,r,i,0.40311284046692586
50497,celia,c,e,l,i,a,0.40311284046692586
196245,muted,m,u,t,e,d,0.40311284046692586
361654,waapa,w,a,a,p,a,0.40311284046692586
264972,refel,r,e,f,e,l,0.40311284046692586
245299,prand,p,r,a,n,d,0.40311284046692586
18646,arced,a,r,c,e,d,0.40311284046692586
173937,lived,l,i,v,e,d,0.40311284046692586
302958,start,s,t,a,r,t,0.4031128404669258
212350,olpes,o,l,p,e,s,0.4031128404669258
193216,mopey,m,o,p,e,y,0.4031128404669258
194473,mpret,m,p,r,e,t,0.4031128404669258
192909,month,m,o,n,t,h,0.4031128404669258
90221,divel,d,i,v,e,l,0.4031128404669258
78979,deems,d,e,e,m,s,0.4031128404669258
82005,derat,d,e,r,a,t,0.4031128404669258
142543,holms,h,o,l,m,s,0.40311284046692575
209207,nowed,n,o,w,e,d,0.40311284046692575
37492,bolar,b,o,l,a,r,0.40311284046692575
183493,menta,m,e,n,t,a,0.40311284046692575
180143,marka,m,a,r,k,a,0.4027237354085602
226636,parma,p,a,r,m,a,0.4027237354085602
316729,tarse,t,a,r,s,e,0.40272373540856016
76658,danae,d,a,n,a,e,0.40272373540856016
227395,pasta,p,a,s,t,a,0.4027237354085601
134545,hazen,h,a,z,e,n,0.4027237354085601
260922,rasps,r,a,s,p,s,0.4027237354085601
193496,morne,m,o,r,n,e,0.4027237354085601
236517,pikel,p,i,k,e,l,0.4027237354085601
318880,tenla,t,e,n,l,a,0.4027237354085601
66114,conga,c,o,n,g,a,0.4027237354085601
297597,sorgo,s,o,r,g,o,0.4027237354085601
302655,stand,s,t,a,n,d,0.4027237354085601
117634,forth,f,o,r,t,h,0.4027237354085601
293621,slamp,s,l,a,m,p,0.4027237354085601
109228,fagus,f,a,g,u,s,0.4027237354085601
9249,alois,a,l,o,i,s,0.4027237354085601
278084,sapan,s,a,p,a,n,0.4027237354085601
317908,tehee,t,e,h,e,e,0.40272373540856005
257103,purrs,p,u,r,r,s,0.40272373540856005
160518,jasey,j,a,s,e,y,0.40272373540856005
37352,bogus,b,o,g,u,s,0.40272373540856
68345,coopt,c,o,o,p,t,0.40272373540856
163564,keels,k,e,e,l,s,0.4023346303501944
195661,muras,m,u,r,a,s,0.4023346303501944
361459,vowed,v,o,w,e,d,0.40233463035019434
276398,sacro,s,a,c,r,o,0.40233463035019434
50019,causa,c,a,u,s,a,0.40233463035019434
331830,tuant,t,u,a,n,t,0.40233463035019434
91371,donal,d,o,n,a,l,0.40233463035019434
45734,camla,c,a,m,l,a,0.40233463035019434
286580,sessa,s,e,s,s,a,0.40233463035019434
363346,wavey,w,a,v,e,y,0.4023346303501943
193047,moong,m,o,o,n,g,0.4023346303501943
167483,lakey,l,a,k,e,y,0.4023346303501943
369015,zeiss,z,e,i,s,s,0.4023346303501943
291358,since,s,i,n,c,e,0.4023346303501943
240153,pliss,p,l,i,s,s,0.4023346303501943
123573,genic,g,e,n,i,c,0.4023346303501943
158247,irreg,i,r,r,e,g,0.4023346303501943
122315,garth,g,a,r,t,h,0.4019455252918286
190698,mixed,m,i,x,e,d,0.4019455252918286
176459,lutea,l,u,t,e,a,0.4019455252918286
273379,river,r,i,v,e,r,0.4019455252918286
6598,agues,a,g,u,e,s,0.4019455252918286
273159,riper,r,i,p,e,r,0.4019455252918286
315058,tachs,t,a,c,h,s,0.4019455252918286
19274,arder,a,r,d,e,r,0.4019455252918286
27694,barba,b,a,r,b,a,0.4019455252918286
164559,kileh,k,i,l,e,h,0.4019455252918286
289995,sighs,s,i,g,h,s,0.40194552529182853
142346,hoist,h,o,i,s,t,0.40194552529182853
79542,degas,d,e,g,a,s,0.40194552529182853
276758,saify,s,a,i,f,y,0.40194552529182853
80976,denat,d,e,n,a,t,0.40194552529182853
250597,prims,p,r,i,m,s,0.40194552529182853
293127,skiey,s,k,i,e,y,0.40194552529182853
35429,blabs,b,l,a,b,s,0.40194552529182853
52531,chant,c,h,a,n,t,0.40194552529182853
267252,remen,r,e,m,e,n,0.40194552529182853
198694,nerds,n,e,r,d,s,0.4019455252918285
174546,lofts,l,o,f,t,s,0.4019455252918285
93984,duler,d,u,l,e,r,0.4019455252918285
94238,dunts,d,u,n,t,s,0.4019455252918285
275460,ruled,r,u,l,e,d,0.4019455252918285
39534,bract,b,r,a,c,t,0.4019455252918284
171470,liber,l,i,b,e,r,0.40155642023346283
47989,carya,c,a,r,y,a,0.40155642023346283
194494,mtier,m,t,i,e,r,0.40155642023346283
138370,hider,h,i,d,e,r,0.40155642023346283
19910,armer,a,r,m,e,r,0.40155642023346283
297220,songo,s,o,n,g,o,0.40155642023346283
314107,swaps,s,w,a,p,s,0.40155642023346283
59105,clays,c,l,a,y,s,0.4015564202334628
77237,daubs,d,a,u,b,s,0.4015564202334628
243605,porte,p,o,r,t,e,0.4015564202334628
75261,curds,c,u,r,d,s,0.4015564202334628
86139,dinic,d,i,n,i,c,0.4015564202334628
272919,riley,r,i,l,e,y,0.4015564202334628
135267,heeds,h,e,e,d,s,0.4015564202334628
68198,cooch,c,o,o,c,h,0.4015564202334627
92447,drabs,d,r,a,b,s,0.4015564202334627
330473,trips,t,r,i,p,s,0.4015564202334627
40045,brast,b,r,a,s,t,0.40155642023346266
30987,belat,b,e,l,a,t,0.40155642023346266
310994,sumos,s,u,m,o,s,0.40116731517509713
43041,burez,b,u,r,e,z,0.4011673151750971
169886,leden,l,e,d,e,n,0.4011673151750971
365523,wider,w,i,d,e,r,0.4011673151750971
294113,sline,s,l,i,n,e,0.4011673151750971
274399,roral,r,o,r,a,l,0.4011673151750971
28461,basad,b,a,s,a,d,0.4011673151750971
324188,types,t,y,p,e,s,0.401167315175097
363763,weeds,w,e,e,d,s,0.401167315175097
291491,syncs,s,y,n,c,s,0.401167315175097
33911,bilic,b,i,l,i,c,0.401167315175097
90565,dobos,d,o,b,o,s,0.401167315175097
173424,lyses,l,y,s,e,s,0.401167315175097
288847,shops,s,h,o,p,s,0.401167315175097
123047,geast,g,e,a,s,t,0.401167315175097
144525,hoven,h,o,v,e,n,0.40116731517509696
187074,miked,m,i,k,e,d,0.40116731517509696
93641,duads,d,u,a,d,s,0.40116731517509696
225916,parao,p,a,r,a,o,0.4007782101167314
316509,tarau,t,a,r,a,u,0.4007782101167314
109962,farle,f,a,r,l,e,0.4007782101167314
257007,purls,p,u,r,l,s,0.40077821011673137
173957,liver,l,i,v,e,r,0.4007782101167313
61975,coeno,c,o,e,n,o,0.4007782101167313
196251,muter,m,u,t,e,r,0.4007782101167313
273373,rivel,r,i,v,e,l,0.4007782101167313
27246,banba,b,a,n,b,a,0.4007782101167313
275023,rowen,r,o,w,e,n,0.4007782101167313
161585,joyed,j,o,y,e,d,0.4007782101167313
161987,jubes,j,u,b,e,s,0.4007782101167313
293697,slash,s,l,a,s,h,0.4007782101167313
245252,prays,p,r,a,y,s,0.4007782101167313
285527,senza,s,e,n,z,a,0.4007782101167313
132296,haida,h,a,i,d,a,0.4007782101167313
75802,cutis,c,u,t,i,s,0.4007782101167313
285589,sepia,s,e,p,i,a,0.4007782101167313
241365,poire,p,o,i,r,e,0.40077821011673126
84071,diact,d,i,a,c,t,0.40077821011673126
143693,hopis,h,o,p,i,s,0.40077821011673126
